gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,1,1,0.08333333333333333,1,1,0,0,0,0,0,0,0,0.07114427860696515,0.017651529108327197,False,False,True,False,False,True,False,False,False,True,0
0,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.5651741293532337,0.008641534635224761,False,True,False,True,False,False,False,False,False,True,1
0,0,1,0,0.875,1,1,0,1,1,1,1,1,1,0.9054726368159204,0.787744104642594,False,True,False,False,False,True,True,False,False,False,0
0,0,1,1,0.8472222222222222,1,1,1,1,0,0,0,0,0,0.4134328358208955,0.4192957811348564,True,False,False,True,False,False,False,False,True,False,0
0,0,0,0,0.4305555555555555,1,0,1,0,1,1,0,0,0,0.690049751243781,0.31368022291820197,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.3611111111111111,1,1,0,0,0,1,0,0,1,0.6194029850746269,0.24051215917465002,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.4583333333333333,1,1,0,1,0,0,0,0,1,0.3621890547263681,0.19173728813559326,True,False,False,True,False,False,True,False,False,False,0
1,0,1,1,1.0,0,0,1,1,1,1,1,1,1,0.4716417910447761,0.5370877855563744,True,False,False,False,False,True,True,False,False,False,0
0,0,1,1,0.5694444444444444,1,0,1,0,0,1,1,1,1,0.5616915422885572,0.36703781319086226,True,False,False,False,True,False,False,True,False,False,0
1,0,1,1,0.8472222222222222,1,0,1,1,1,1,1,1,0,0.6631840796019901,0.6061740051584378,True,False,False,False,True,False,True,False,False,False,0
1,0,1,0,0.20833333333333331,1,0,0,0,0,0,0,0,0,0.00547263681592039,0.03396163411938099,False,False,True,False,True,False,False,False,False,True,0
1,1,0,0,0.7638888888888888,0,0,0,0,1,0,1,1,1,0.31641791044776113,0.31589098194546794,True,False,False,False,True,False,True,False,False,False,0
1,0,1,1,0.6527777777777778,1,1,0,0,1,1,1,1,1,0.8865671641791043,0.5894148397199706,False,True,False,True,False,False,True,False,False,False,1
0,1,1,0,0.75,1,1,0,1,0,0,1,1,1,0.8283582089552238,0.6186786109064113,False,True,False,False,True,False,False,True,False,False,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.002337417096536478,False,False,True,True,False,False,False,False,False,True,0
0,0,0,0,0.6527777777777778,1,1,0,1,1,0,1,1,1,0.8766169154228854,0.5583433124539426,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.861111111111111,1,1,1,1,1,1,1,1,1,0.96318407960199,0.8213718220338984,False,True,False,False,True,False,False,True,False,False,0
0,0,1,0,0.9305555555555555,1,0,0,0,0,0,0,0,1,0.025870646766169153,0.15284174649963156,False,False,True,False,True,False,True,False,False,False,0
1,0,0,0,0.5138888888888888,1,0,1,1,1,1,0,0,0,0.47114427860696506,0.26641949152542377,True,False,False,False,False,True,True,False,False,False,0
0,1,0,0,0.736111111111111,1,0,0,1,0,0,0,0,1,0.5527363184079601,0.4610181005895358,False,True,False,True,False,False,False,True,False,False,0
0,0,1,0,0.861111111111111,1,0,1,0,1,1,1,1,0,0.6243781094527363,0.574094970523213,True,False,False,False,False,True,False,False,False,True,0
1,0,0,0,0.19444444444444442,1,0,0,0,0,0,0,0,1,0.01791044776119402,0.034462509211495955,False,False,True,True,False,False,False,False,True,False,0
1,0,0,1,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.01285579403095063,False,False,True,True,False,False,False,False,False,True,0
0,0,1,0,0.375,1,0,1,0,0,1,1,1,1,0.8323383084577115,0.3087175294767871,False,True,False,False,True,False,False,True,False,False,0
1,0,0,0,0.8055555555555555,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.13028509579955785,False,False,True,False,False,True,False,True,False,False,0
1,0,1,0,0.6805555555555555,1,1,0,1,0,0,1,1,1,0.8039800995024875,0.5588787306558586,False,True,False,True,False,False,True,False,False,False,1
0,0,1,1,0.9583333333333333,1,1,1,1,0,1,1,0,0,0.5517412935323384,0.562574843404569,True,False,False,False,True,False,False,True,False,False,0
0,0,1,1,0.9722222222222222,1,0,0,1,1,1,1,1,1,0.618407960199005,0.6583744012527636,True,False,False,False,False,True,True,False,False,False,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.026368159203980085,0.002406503316138541,False,False,True,True,False,False,False,False,False,True,0
0,0,0,0,0.18055555555555555,1,0,1,0,0,1,0,0,0,0.36716417910447763,0.08554025423728814,True,False,False,False,True,False,False,False,False,True,0
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,1,0.06616915422885569,0.0028670781134856305,True,False,False,True,False,False,False,False,False,True,0
0,1,0,0,0.125,1,0,0,0,1,0,0,0,0,0.5696517412935324,0.07339259395725867,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,0.8888888888888888,1,1,1,1,0,0,0,0,1,0.6572139303482587,0.6090007829771555,False,True,False,False,True,False,False,True,False,False,0
1,0,0,0,0.041666666666666664,1,1,0,0,0,1,1,0,1,0.46766169154228854,0.024168662490788508,True,False,False,True,False,False,False,False,False,True,0
1,1,0,1,0.15277777777777776,1,0,0,1,0,1,0,0,1,0.3611940298507462,0.06923014922623436,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,0.7083333333333333,0,0,1,0,0,1,0,1,1,0.2606965174129353,0.25119173728813565,True,False,False,True,False,False,False,True,False,False,0
1,0,1,0,0.8888888888888888,1,1,1,0,0,0,1,0,1,0.47661691542288565,0.5057686993367724,True,False,False,False,True,False,False,True,False,False,0
0,0,0,0,0.18055555555555555,1,0,0,0,0,0,0,0,1,0.020398009950248763,0.03171057479734709,False,False,True,True,False,False,False,False,False,True,0
0,0,0,0,0.2361111111111111,1,0,0,0,0,0,0,0,1,0.5149253731343283,0.1317819638909359,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.2361111111111111,1,1,1,0,1,0,1,0,1,0.5184079601990049,0.13836242630803244,True,False,False,False,True,False,True,False,False,False,0
0,0,0,0,0.4444444444444444,0,0,1,0,0,0,0,0,0,0.11840796019900496,0.10681305268975683,True,False,False,False,True,False,False,False,False,True,0
1,0,1,0,0.9722222222222222,1,0,1,1,0,1,0,1,0,0.49452736318407964,0.5370474852616065,True,False,False,False,False,True,False,False,False,True,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,0,1,0.6099502487562188,0.009159681282240238,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.625,1,1,0,1,1,0,0,1,1,0.763681592039801,0.5030455508474577,False,True,False,False,True,False,False,True,False,False,0
0,0,0,0,0.611111111111111,1,1,0,1,1,0,0,0,1,0.6621890547263681,0.4447482958732499,False,True,False,True,False,False,True,False,False,False,1
0,0,1,1,0.16666666666666666,1,1,0,0,0,0,0,0,0,0.06965174129353235,0.03162997420781135,False,False,True,False,False,True,False,True,False,False,0
0,0,1,0,0.986111111111111,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.15885224760501107,False,False,True,False,False,True,False,True,False,False,0
1,0,1,0,0.027777777777777776,1,0,0,0,1,0,0,0,0,0.5786069651741294,0.01747881355932204,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,0.125,1,0,1,1,1,1,0,0,0,0.46517412935323377,0.07634602984524687,True,False,False,True,False,False,False,False,False,True,1
0,0,0,0,0.09722222222222221,0,0,0,0,0,0,0,0,0,0.06766169154228854,0.0218715456890199,True,False,False,True,False,False,True,False,False,False,0
1,0,0,0,0.25,1,0,0,0,0,1,0,0,1,0.5736318407960199,0.1580980563743552,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,0.05555555555555555,1,1,0,0,0,0,0,0,1,0.53681592039801,0.03518215733235078,False,True,False,True,False,False,True,False,False,False,1
0,0,0,0,0.20833333333333331,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.034474023581429626,False,False,True,True,False,False,False,False,False,True,0
0,0,1,0,0.9583333333333333,1,1,1,0,0,0,1,1,0,0.8049751243781095,0.7916532332350775,False,True,False,False,False,True,True,False,False,False,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.2606965174129353,0.005118137435519529,True,False,False,True,False,False,False,False,False,True,1
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,1,0,1,0.6606965174129353,0.009746914148857776,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,0.09722222222222221,0,0,0,0,0,0,0,0,1,0.06069651741293533,0.0173694270449521,True,False,False,False,True,False,False,True,False,False,0
0,0,1,1,0.8055555555555555,0,0,1,0,1,1,1,1,0,0.4129353233830846,0.4173210666912307,True,False,False,False,False,True,False,False,False,True,0
0,0,0,0,0.625,1,1,1,1,1,1,1,1,1,0.9691542288557214,0.5901690309506264,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.5,1,0,1,1,1,1,1,0,1,0.5781094527363183,0.3001047807663965,True,False,False,False,True,False,False,False,False,True,0
1,1,1,0,0.375,1,1,0,1,1,1,1,1,1,0.6621890547263681,0.2659301308032425,True,False,False,True,False,False,True,False,False,False,0
1,1,1,0,0.9027777777777777,1,1,0,1,1,0,1,1,1,0.8567164179104477,0.7574785832719235,False,True,False,True,False,False,False,False,True,False,0
1,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9731343283582089,0.9677712785556375,False,True,False,False,False,True,True,False,False,False,0
0,0,1,0,0.20833333333333331,1,1,0,0,0,0,0,0,0,0.06915422885572137,0.04466424097273398,False,False,True,False,False,True,False,False,False,True,0
1,0,0,0,0.027777777777777776,1,0,0,0,0,1,1,1,0,0.517910447761194,0.015245025792188654,True,False,False,True,False,False,False,False,True,False,0
0,0,0,0,0.8888888888888888,1,1,0,0,1,0,1,1,1,0.8139303482587064,0.7201317243920413,False,True,False,False,True,False,False,True,False,False,1
0,0,0,0,0.18055555555555555,1,1,1,0,0,0,1,1,1,0.8169154228855721,0.15646301584377303,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.9722222222222222,1,0,1,1,1,0,1,1,1,0.6159203980099502,0.6448219878408255,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.013888888888888888,1,1,0,0,1,0,0,0,0,0.3592039800995025,0.006258060058953575,True,False,False,True,False,False,False,False,True,False,1
1,0,0,0,0.2777777777777778,1,1,0,0,1,0,1,0,1,0.7208955223880598,0.20511122881355934,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0,0.8194444444444444,1,1,0,0,0,0,0,0,0,0.061691542288557194,0.1719210574797347,False,False,True,False,False,True,False,False,True,False,0
1,1,1,0,0.4305555555555555,1,1,1,0,0,0,1,0,0,0.708457711442786,0.3232832074428888,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.5,1,0,0,1,0,1,0,1,1,0.46915422885572144,0.2876750184229919,True,False,False,False,True,False,False,False,False,True,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,1,1,0.7049751243781094,0.010259303610906411,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.0023143883566691236,False,False,True,True,False,False,False,False,False,True,1
0,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0.007960199004975133,0.018152404200442156,False,False,True,True,False,False,False,False,False,True,0
0,0,1,1,0.75,1,1,0,0,0,0,0,0,1,0.06467661691542287,0.15454011606484896,False,False,True,False,True,False,True,False,False,False,0
0,0,1,1,0.8472222222222222,1,0,0,0,0,0,0,0,1,0.011442786069651711,0.1361631816507001,False,False,True,True,False,False,False,False,False,True,1
1,0,0,0,0.06944444444444445,1,1,0,0,0,0,0,0,1,0.5736318407960199,0.041192658437730297,False,True,False,True,False,False,True,False,False,False,1
1,0,1,1,0.5694444444444444,1,1,1,1,1,0,1,0,1,0.5601990049751243,0.34814273212969793,True,False,False,True,False,False,False,True,False,False,0
1,0,1,0,1.0,1,0,1,1,1,1,1,1,0,0.6587064676616915,0.6946734524686811,True,False,False,False,False,True,False,False,False,True,0
1,0,0,0,0.375,1,0,0,0,0,0,0,0,1,0.5054726368159204,0.20648143883566694,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,0.4861111111111111,1,0,0,0,0,0,1,0,0,0.3656716417910447,0.23150216470154755,True,False,False,True,False,False,False,False,False,True,1
0,1,0,0,0.2222222222222222,1,1,0,0,0,0,1,1,1,0.7751243781094528,0.1760777450257922,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.2361111111111111,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.035763633014001484,False,False,True,False,True,False,False,False,False,True,0
1,0,1,1,0.861111111111111,1,1,0,0,0,0,0,0,0,0.06517412935323383,0.16998088614591012,False,False,True,False,True,False,True,False,False,False,0
0,1,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.535820895522388,0.008301860722181283,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.18055555555555555,1,0,0,1,0,0,0,0,1,0.5611940298507463,0.11125759948415624,False,True,False,False,True,False,False,False,False,True,0
0,0,0,0,0.1388888888888889,1,1,0,0,0,0,0,0,1,0.5621890547263682,0.09207465917464998,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,0.05555555555555555,1,1,0,0,0,0,0,0,0,0.32437810945273626,0.02758267317612381,True,False,False,True,False,False,False,False,False,True,1
1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.02029983419307296,False,False,True,False,True,False,False,False,False,True,0
0,0,1,1,0.5833333333333333,1,1,0,0,0,0,1,1,1,0.7557213930348259,0.4820260685335299,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.0022971168017686073,False,False,True,True,False,False,False,True,False,False,0
1,0,1,1,0.9305555555555555,1,1,0,1,1,0,0,0,0,0.6880597014925374,0.681512527634488,False,True,False,False,True,False,False,False,True,False,1
1,0,1,1,0.861111111111111,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.14553012159174653,False,False,True,False,False,True,False,True,False,False,0
1,1,0,0,0.25,1,1,0,0,1,1,1,0,0,0.7527363184079602,0.20079909727339723,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,0.16666666666666666,1,0,0,1,0,0,0,1,1,0.6601990049751243,0.11714144252026532,False,True,False,True,False,False,False,False,True,False,0
1,0,0,1,0.125,1,0,0,1,0,0,0,0,1,0.3169154228855721,0.05573530766396464,True,False,False,True,False,False,False,False,True,False,0
1,0,1,0,1.0,1,1,0,0,0,0,0,0,0,0.07462686567164178,0.21465088430361093,False,False,True,False,False,True,False,True,False,False,0
1,0,0,0,0.8194444444444444,1,0,0,0,0,0,0,0,1,0.019402985074626844,0.1372858327192336,False,False,True,False,False,True,True,False,False,False,0
0,0,0,0,0.41666666666666663,1,1,1,0,1,0,1,1,1,0.6074626865671642,0.27946527266028004,True,False,False,False,True,False,False,True,False,False,0
0,0,0,0,0.9722222222222222,1,1,0,1,0,0,1,1,0,0.8024875621890547,0.7874217022844512,False,True,False,False,True,False,False,False,True,False,0
0,0,1,1,0.9583333333333333,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.15400469786293297,False,False,True,False,False,True,True,False,False,False,0
0,0,1,1,0.6527777777777778,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.1170665991156964,False,False,True,False,False,True,False,True,False,False,0
1,0,0,0,0.16666666666666666,1,0,0,0,0,1,1,0,1,0.4134328358208955,0.08380158437730288,True,False,False,False,True,False,False,False,True,False,1
0,0,1,0,0.5833333333333333,1,1,0,0,1,1,0,0,1,0.6572139303482587,0.41318165070007373,False,True,False,True,False,False,False,False,True,False,1
1,0,1,0,0.8194444444444444,1,1,0,0,1,0,1,1,1,0.808457711442786,0.6863831061164335,False,True,False,False,True,False,True,False,False,False,1
0,1,0,0,0.625,1,1,0,0,1,0,1,1,1,0.8348258706467663,0.5452457166543848,False,True,False,False,True,False,True,False,False,False,0
1,0,1,0,0.1388888888888889,1,0,0,0,0,0,0,0,1,0.517910447761194,0.08499907885040532,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,0.6805555555555555,1,0,0,1,1,0,1,1,0,0.5945273631840796,0.44033253500368463,True,False,False,False,True,False,False,True,False,False,0
0,0,1,1,0.8055555555555555,1,1,0,0,0,0,0,0,0,0.06865671641791044,0.17385547162859252,False,False,True,False,False,True,False,True,False,False,0
1,1,0,0,0.29166666666666663,1,0,0,0,1,0,1,0,1,0.4159203980099502,0.1423348839351511,True,False,False,True,False,False,True,False,False,False,1
0,0,0,0,0.09722222222222221,1,1,0,0,0,0,0,0,1,0.5681592039800994,0.06501588983050847,False,True,False,True,False,False,False,False,True,False,0
1,0,0,1,0.38888888888888884,1,0,0,1,0,1,0,0,1,0.3597014925373134,0.17462693441414887,True,False,False,False,True,False,False,True,False,False,0
1,1,1,0,0.4444444444444444,1,1,0,0,1,1,1,1,1,0.8621890547263681,0.3859098655121592,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.6388888888888888,1,1,0,0,1,0,1,1,1,0.8243781094527362,0.5382277081798085,False,True,False,False,True,False,False,False,True,False,0
1,0,0,0,0.16666666666666666,1,1,0,0,0,0,1,1,1,0.7741293532338308,0.13219648120854827,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,0.125,1,0,0,0,0,0,1,1,0,0.708457711442786,0.09822908990420046,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.15277777777777776,1,0,0,0,0,1,0,0,1,0.553233830845771,0.10665185151068535,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.003822770817980841,False,False,True,True,False,False,False,False,False,True,1
1,0,0,0,0.027777777777777776,1,0,0,0,1,0,0,1,1,0.6726368159203979,0.01926354089904201,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,0.75,1,1,0,1,1,1,1,1,0,0.9164179104477611,0.6785590917464996,False,True,False,False,True,False,False,False,True,False,1
0,0,0,0,0.3333333333333333,1,0,1,0,0,0,1,1,1,0.7597014925373133,0.2628903371407517,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.5134328358208955,0.023011468312453945,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.2736318407960199,0.005267824244657333,True,False,False,True,False,False,False,False,True,False,1
1,0,1,1,0.5694444444444444,1,1,0,1,1,0,1,0,0,0.5,0.3270023489314665,True,False,False,False,True,False,True,False,False,False,0
0,0,1,0,0.5416666666666666,0,0,1,0,1,0,1,1,0,0.3746268656716417,0.25151413964627856,True,False,False,True,False,False,False,False,True,False,1
1,0,1,1,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.011940298507462671,0.013068809874723657,False,False,True,False,True,False,False,False,False,True,0
0,0,1,1,0.5833333333333333,1,1,0,0,0,0,0,0,0,0.04676616915422885,0.11678449705232131,False,False,True,False,False,True,False,False,True,False,0
0,1,1,1,0.4444444444444444,1,1,0,1,0,0,1,1,1,0.8174129353233831,0.37049212417096544,False,True,False,True,False,False,False,False,True,False,0
0,0,0,1,0.027777777777777776,1,0,0,1,0,0,0,0,0,0.33134328358208953,0.01222826086956522,True,False,False,True,False,False,False,False,False,True,0
1,1,1,0,0.8194444444444444,0,0,1,0,1,1,1,1,1,0.45572139303482584,0.44754628776713345,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,1,1,0.6223880597014925,0.009303610906411202,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,0.20833333333333331,1,0,0,0,0,0,0,0,0,0.015422885572139305,0.031428472733972,False,False,True,True,False,False,False,False,False,True,0
